Data;Hora;Chuva (mm);Nível (cm);Vazão (m3/s);
06/09/2023;19:15:00;0             ;893             ;1,978.1;
06/09/2023;19:30:00;0             ;895             ;1,986.9;
06/09/2023;19:45:00;0             ;893             ;1,978.1;
06/09/2023;20:00:00;0             ;895             ;1,986.9;
06/09/2023;20:15:00;0             ;893             ;1,978.1;
06/09/2023;20:30:00;0             ;891             ;1,969.4;
06/09/2023;20:45:00;0             ;890             ;1,965;
06/09/2023;21:00:00;0             ;890             ;1,965;
06/09/2023;21:15:00;0             ;890             ;1,965;
06/09/2023;21:30:00;0             ;885             ;1,943.1;
06/09/2023;21:45:00;0             ;885             ;1,943.1;
06/09/2023;22:00:00;0             ;883             ;1,934.4;
06/09/2023;22:15:00;0             ;879             ;1,917;
06/09/2023;22:30:00;0             ;878             ;1,912.7;
06/09/2023;22:45:00;0             ;876             ;1,904;
06/09/2023;23:00:00;0             ;874             ;1,895.4;
06/09/2023;23:15:00;0             ;872             ;1,886.8;
06/09/2023;23:30:00;0             ;872             ;1,886.8;
06/09/2023;23:45:00;0             ;868             ;1,869.5;
07/09/2023;00:00:00;0             ;864             ;1,852.4;
07/09/2023;00:15:00;0             ;865             ;1,856.7;
07/09/2023;00:30:00;0             ;859             ;1,831;
07/09/2023;00:45:00;0             ;858             ;1,826.8;
07/09/2023;01:00:00;0             ;854             ;1,809.8;
07/09/2023;01:15:00;0             ;848             ;1,784.4;
07/09/2023;01:30:00;0             ;845             ;1,771.7;
07/09/2023;01:45:00;0             ;842             ;1,759.1;
07/09/2023;02:00:00;0             ;844             ;1,767.5;
07/09/2023;02:15:00;0             ;838             ;1,742.3;
07/09/2023;02:30:00;0             ;836             ;1,734;
07/09/2023;02:45:00;0             ;833             ;1,721.5;
07/09/2023;03:00:00;0             ;834             ;1,725.6;
07/09/2023;03:15:00;0             ;829             ;1,704.9;
07/09/2023;03:30:00;0             ;827             ;1,696.6;
07/09/2023;03:45:00;0             ;825             ;1,688.3;
07/09/2023;04:00:00;0             ;819             ;1,663.6;
07/09/2023;04:15:00;0             ;818             ;1,659.5;
07/09/2023;04:30:00;0             ;815             ;1,647.2;
07/09/2023;04:45:00;0             ;815             ;1,647.2;
07/09/2023;05:00:00;0             ;811             ;1,630.8;
07/09/2023;05:15:00;0             ;809             ;1,622.7;
07/09/2023;05:30:00;0             ;805             ;1,606.4;
07/09/2023;05:45:00;0             ;803             ;1,598.3;
07/09/2023;06:00:00;0             ;800             ;1,586.2;
07/09/2023;06:15:00;0             ;797             ;1,574.1;
07/09/2023;06:30:00;0             ;794             ;1,562.1;
07/09/2023;06:45:00;0             ;790             ;1,546;
07/09/2023;07:00:00;0             ;785             ;1,526.1;
07/09/2023;07:15:00;0             ;779             ;1,502.3;
07/09/2023;07:30:00;0             ;778             ;1,498.4;
07/09/2023;07:45:00;0             ;772             ;1,474.8;
07/09/2023;08:00:00;0             ;770             ;1,466.9;
07/09/2023;08:15:00;0             ;766             ;1,451.3;
07/09/2023;08:30:00;0             ;764             ;1,443.5;
07/09/2023;08:45:00;0             ;762             ;1,435.7;
07/09/2023;09:00:00;0             ;760             ;1,427.9;
07/09/2023;09:15:00;0             ;758             ;1,420.2;
07/09/2023;09:30:00;0             ;758             ;1,420.2;
07/09/2023;09:45:00;0             ;756             ;1,412.5;
07/09/2023;10:00:00;0             ;756             ;1,412.5;
07/09/2023;10:15:00;0             ;753             ;1,400.9;
07/09/2023;10:30:00;0             ;753             ;1,400.9;
07/09/2023;10:45:00;0             ;753             ;1,400.9;
07/09/2023;11:00:00;0             ;748             ;1,381.7;
07/09/2023;11:15:00;0             ;747             ;1,377.9;
07/09/2023;11:30:00;0             ;746             ;1,374.1;
07/09/2023;11:45:00;0             ;744             ;1,366.4;
07/09/2023;12:00:00;0             ;744             ;1,366.4;
07/09/2023;12:15:00;0             ;743             ;1,362.6;
07/09/2023;12:30:00;0             ;741             ;1,355;
07/09/2023;12:45:00;0             ;739             ;1,347.4;
07/09/2023;13:00:00;0             ;736             ;1,336.1;
07/09/2023;13:15:00;0             ;736             ;1,336.1;
07/09/2023;13:30:00;0             ;733             ;1,324.8;
07/09/2023;13:45:00;0             ;731             ;1,317.2;
07/09/2023;14:00:00;0             ;730             ;1,313.5;
07/09/2023;14:15:00;0             ;730             ;1,313.5;
07/09/2023;14:30:00;0             ;728             ;1,306;
07/09/2023;14:45:00;0             ;725             ;1,294.7;
07/09/2023;15:00:00;0             ;724             ;1,291;
07/09/2023;15:15:00;0             ;721             ;1,279.8;
07/09/2023;15:30:00;0             ;718             ;1,268.7;
07/09/2023;15:45:00;0             ;718             ;1,268.7;
07/09/2023;16:00:00;0             ;718             ;1,268.7;
07/09/2023;16:15:00;0             ;715             ;1,257.6;
07/09/2023;16:30:00;0             ;715             ;1,257.6;
07/09/2023;16:45:00;0             ;712             ;1,246.6;
07/09/2023;17:00:00;0             ;709             ;1,235.5;
07/09/2023;17:15:00;0             ;709             ;1,235.5;
07/09/2023;17:30:00;0             ;706             ;1,224.5;
07/09/2023;17:45:00;0             ;706             ;1,224.5;
07/09/2023;18:00:00;0             ;705             ;1,220.9;
07/09/2023;18:15:00;0             ;703             ;1,213.6;
07/09/2023;18:30:00;0             ;703             ;1,213.6;
07/09/2023;18:45:00;0             ;700             ;1,202.7;
07/09/2023;19:00:00;0             ;699             ;1,199.1;
07/09/2023;19:15:00;0             ;696             ;1,188.2;
07/09/2023;19:30:00;0             ;696             ;1,188.2;
07/09/2023;19:45:00;0             ;694             ;1,181;
07/09/2023;20:00:00;0             ;693             ;1,177.4;
07/09/2023;20:15:00;0             ;691             ;1,170.2;
07/09/2023;20:30:00;0             ;690             ;1,166.6;
07/09/2023;20:45:00;0             ;688             ;1,159.4;
07/09/2023;21:00:00;0             ;687             ;1,155.8;
07/09/2023;21:15:00;0             ;685             ;1,148.7;
07/09/2023;21:30:00;0             ;684             ;1,145.1;
07/09/2023;21:45:00;0             ;682             ;1,138;
07/09/2023;22:00:00;0             ;681             ;1,134.5;
07/09/2023;22:15:00;0             ;680             ;1,130.9;
07/09/2023;22:30:00;0             ;680             ;1,130.9;
07/09/2023;22:45:00;0.2             ;678             ;1,123.8;
07/09/2023;23:00:00;0.4             ;676             ;1,116.8;
07/09/2023;23:15:00;0.8             ;674             ;1,109.7;
07/09/2023;23:30:00;1.2             ;675             ;1,113.2;
07/09/2023;23:45:00;1.4             ;673             ;1,106.2;
08/09/2023;00:00:00;0.4             ;672             ;1,102.7;
08/09/2023;00:15:00;0             ;670             ;1,095.7;
08/09/2023;00:30:00;0.4             ;669             ;1,092.2;
08/09/2023;00:45:00;0.8             ;669             ;1,092.2;
08/09/2023;01:00:00;1             ;666             ;1,081.7;
08/09/2023;01:15:00;1.8             ;667             ;1,085.2;
08/09/2023;01:30:00;2             ;666             ;1,081.7;
08/09/2023;01:45:00;1.8             ;665             ;1,078.2;
08/09/2023;02:00:00;0.6             ;664             ;1,074.7;
08/09/2023;02:15:00;0.6             ;665             ;1,078.2;
08/09/2023;02:30:00;0.8             ;663             ;1,071.2;
08/09/2023;02:45:00;1.6             ;661             ;1,064.3;
08/09/2023;03:00:00;1.8             ;662             ;1,067.8;
08/09/2023;03:15:00;1.8             ;659             ;1,057.4;
08/09/2023;03:30:00;1.2             ;660             ;1,060.8;
08/09/2023;03:45:00;1.2             ;659             ;1,057.4;
08/09/2023;04:00:00;1.8             ;657             ;1,050.5;
08/09/2023;04:15:00;1.6             ;656             ;1,047;
08/09/2023;04:30:00;1.2             ;657             ;1,050.5;
08/09/2023;04:45:00;0.8             ;658             ;1,053.9;
08/09/2023;05:00:00;0.4             ;656             ;1,047;
08/09/2023;05:15:00;1             ;658             ;1,053.9;
08/09/2023;05:30:00;0.8             ;658             ;1,053.9;
08/09/2023;05:45:00;0.2             ;663             ;1,071.2;
08/09/2023;06:00:00;0.2             ;663             ;1,071.2;
08/09/2023;06:15:00;0             ;665             ;1,078.2;
08/09/2023;06:30:00;0             ;667             ;1,085.2;
08/09/2023;06:45:00;0             ;669             ;1,092.2;
08/09/2023;07:00:00;0             ;673             ;1,106.2;
08/09/2023;07:15:00;0             ;673             ;1,106.2;
08/09/2023;07:30:00;0             ;676             ;1,116.8;
08/09/2023;07:45:00;0             ;678             ;1,123.8;
08/09/2023;08:00:00;0             ;682             ;1,138;
08/09/2023;08:15:00;0             ;684             ;1,145.1;
08/09/2023;08:30:00;0             ;686             ;1,152.3;
08/09/2023;08:45:00;0             ;690             ;1,166.6;
08/09/2023;09:00:00;0             ;694             ;1,181;
08/09/2023;09:15:00;0             ;701             ;1,206.3;
08/09/2023;09:30:00;0             ;705             ;1,220.9;
08/09/2023;09:45:00;0             ;708             ;1,231.9;
08/09/2023;10:00:00;0             ;714             ;1,253.9;
08/09/2023;10:15:00;0             ;719             ;1,272.4;
08/09/2023;10:30:00;0             ;723             ;1,287.3;
08/09/2023;10:45:00;0             ;727             ;1,302.2;
08/09/2023;11:00:00;0             ;732             ;1,321;
08/09/2023;11:15:00;0             ;738             ;1,343.6;
08/09/2023;11:30:00;0             ;742             ;1,358.8;
08/09/2023;11:45:00;0             ;750             ;1,389.4;
08/09/2023;12:00:00;0             ;754             ;1,404.8;
08/09/2023;12:15:00;0             ;758             ;1,420.2;
08/09/2023;12:30:00;0             ;763             ;1,439.6;
08/09/2023;12:45:00;0             ;768             ;1,459.1;
08/09/2023;13:00:00;0             ;771             ;1,470.8;
08/09/2023;13:15:00;0             ;775             ;1,486.5;
08/09/2023;13:30:00;0             ;782             ;1,514.2;
08/09/2023;13:45:00;0             ;786             ;1,530.1;
08/09/2023;14:00:00;0             ;784             ;1,522.1;
08/09/2023;14:15:00;0             ;790             ;1,546;
08/09/2023;14:30:00;0             ;792             ;1,554;
08/09/2023;14:45:00;0             ;793             ;1,558;
08/09/2023;15:00:00;0             ;795             ;1,566.1;
08/09/2023;15:15:00;0             ;798             ;1,578.1;
08/09/2023;15:30:00;0             ;800             ;1,586.2;
08/09/2023;15:45:00;0             ;802             ;1,594.3;
08/09/2023;16:00:00;0             ;805             ;1,606.4;
08/09/2023;16:15:00;0             ;805             ;1,606.4;
08/09/2023;16:30:00;0             ;810             ;1,626.7;
08/09/2023;16:45:00;0             ;813             ;1,639;
08/09/2023;17:00:00;0             ;814             ;1,643.1;
08/09/2023;17:15:00;0             ;819             ;1,663.6;
08/09/2023;17:30:00;0             ;821             ;1,671.8;
08/09/2023;17:45:00;0             ;823             ;1,680;
08/09/2023;18:00:00;0             ;825             ;1,688.3;
08/09/2023;18:15:00;0             ;830             ;1,709;
08/09/2023;18:30:00;0             ;832             ;1,717.3;
08/09/2023;18:45:00;0             ;833             ;1,721.5;
08/09/2023;19:00:00;0             ;837             ;1,738.2;
08/09/2023;19:15:00;0             ;838             ;1,742.3;
08/09/2023;19:30:00;0             ;837             ;1,738.2;
08/09/2023;19:45:00;0             ;839             ;1,746.5;
08/09/2023;20:00:00;0             ;839             ;1,746.5;
08/09/2023;20:15:00;0             ;841             ;1,754.9;
08/09/2023;20:30:00;0             ;841             ;1,754.9;
08/09/2023;20:45:00;0             ;843             ;1,763.3;
08/09/2023;21:00:00;0             ;844             ;1,767.5;
08/09/2023;21:15:00;0             ;844             ;1,767.5;
08/09/2023;21:30:00;0             ;845             ;1,771.7;
08/09/2023;21:45:00;0             ;845             ;1,771.7;
08/09/2023;22:00:00;0             ;844             ;1,767.5;
08/09/2023;22:15:00;0             ;844             ;1,767.5;
08/09/2023;22:30:00;0             ;843             ;1,763.3;
08/09/2023;22:45:00;0             ;842             ;1,759.1;
08/09/2023;23:00:00;0             ;843             ;1,763.3;
08/09/2023;23:15:00;0             ;843             ;1,763.3;
08/09/2023;23:30:00;0             ;841             ;1,754.9;
08/09/2023;23:45:00;0             ;842             ;1,759.1;
09/09/2023;00:00:00;0             ;840             ;1,750.7;
09/09/2023;00:15:00;0             ;836             ;1,734;
09/09/2023;00:30:00;0             ;836             ;1,734;
09/09/2023;00:45:00;0             ;833             ;1,721.5;
09/09/2023;01:00:00;0             ;835             ;1,729.8;
09/09/2023;01:15:00;0             ;831             ;1,713.2;
09/09/2023;01:30:00;0             ;831             ;1,713.2;
09/09/2023;01:45:00;0             ;829             ;1,704.9;
09/09/2023;02:00:00;0             ;827             ;1,696.6;
09/09/2023;02:15:00;0             ;824             ;1,684.2;
09/09/2023;02:30:00;0             ;823             ;1,680;
09/09/2023;02:45:00;0             ;821             ;1,671.8;
09/09/2023;03:00:00;0             ;821             ;1,671.8;
09/09/2023;03:15:00;0             ;818             ;1,659.5;
09/09/2023;03:30:00;0             ;816             ;1,651.3;
09/09/2023;03:45:00;0             ;814             ;1,643.1;
09/09/2023;04:00:00;0             ;812             ;1,634.9;
09/09/2023;04:15:00;0             ;813             ;1,639;
09/09/2023;04:30:00;0             ;810             ;1,626.7;
09/09/2023;04:45:00;0             ;806             ;1,610.5;
09/09/2023;05:00:00;0             ;806             ;1,610.5;
09/09/2023;05:15:00;0             ;807             ;1,614.5;
09/09/2023;05:30:00;0             ;804             ;1,602.4;
09/09/2023;05:45:00;0             ;800             ;1,586.2;
09/09/2023;06:00:00;0             ;798             ;1,578.1;
09/09/2023;06:15:00;0.2             ;797             ;1,574.1;
09/09/2023;06:30:00;0.8             ;797             ;1,574.1;
09/09/2023;06:45:00;0.2             ;795             ;1,566.1;
09/09/2023;07:00:00;1.2             ;794             ;1,562.1;
09/09/2023;07:15:00;1             ;791             ;1,550;
09/09/2023;07:30:00;1.4             ;790             ;1,546;
09/09/2023;07:45:00;1             ;788             ;1,538.1;
09/09/2023;08:00:00;0.4             ;786             ;1,530.1;
09/09/2023;08:15:00;0.2             ;785             ;1,526.1;
09/09/2023;08:30:00;0             ;783             ;1,518.2;
09/09/2023;08:45:00;0             ;782             ;1,514.2;
09/09/2023;09:00:00;0             ;779             ;1,502.3;
09/09/2023;09:15:00;0             ;781             ;1,510.2;
09/09/2023;09:30:00;0             ;781             ;1,510.2;
09/09/2023;09:45:00;0             ;777             ;1,494.4;
09/09/2023;10:00:00;0             ;776             ;1,490.5;
09/09/2023;10:15:00;0             ;774             ;1,482.6;
09/09/2023;10:30:00;0             ;774             ;1,482.6;
09/09/2023;10:45:00;0             ;773             ;1,478.7;
09/09/2023;11:00:00;0             ;774             ;1,482.6;
09/09/2023;11:15:00;0             ;772             ;1,474.8;
09/09/2023;11:30:00;0             ;773             ;1,478.7;
09/09/2023;11:45:00;0             ;773             ;1,478.7;
09/09/2023;12:00:00;0             ;773             ;1,478.7;
09/09/2023;12:15:00;0             ;772             ;1,474.8;
09/09/2023;12:30:00;0             ;771             ;1,470.8;
09/09/2023;12:45:00;0             ;772             ;1,474.8;
09/09/2023;13:00:00;0             ;771             ;1,470.8;
09/09/2023;13:15:00;0             ;770             ;1,466.9;
09/09/2023;13:30:00;0             ;769             ;1,463;
09/09/2023;13:45:00;             ;             ;;
09/09/2023;14:00:00;             ;768             ;1,459.1;
09/09/2023;14:15:00;0             ;769             ;1,463;
09/09/2023;14:30:00;0             ;768             ;1,459.1;
09/09/2023;14:45:00;0             ;768             ;1,459.1;
09/09/2023;15:00:00;0             ;767             ;1,455.2;
09/09/2023;15:15:00;0             ;767             ;1,455.2;
09/09/2023;15:30:00;0             ;767             ;1,455.2;
09/09/2023;15:45:00;0             ;766             ;1,451.3;
09/09/2023;16:00:00;0             ;766             ;1,451.3;
09/09/2023;16:15:00;0             ;765             ;1,447.4;
09/09/2023;16:30:00;0             ;765             ;1,447.4;
09/09/2023;16:45:00;0             ;767             ;1,455.2;
09/09/2023;17:00:00;0             ;764             ;1,443.5;
09/09/2023;17:15:00;0             ;765             ;1,447.4;
09/09/2023;17:30:00;0             ;764             ;1,443.5;
09/09/2023;17:45:00;0             ;762             ;1,435.7;
09/09/2023;18:00:00;0             ;763             ;1,439.6;
09/09/2023;18:15:00;0             ;762             ;1,435.7;
09/09/2023;18:30:00;0             ;764             ;1,443.5;
09/09/2023;18:45:00;0             ;762             ;1,435.7;
09/09/2023;19:00:00;0             ;762             ;1,435.7;
09/09/2023;19:15:00;0             ;761             ;1,431.8;
09/09/2023;19:30:00;0             ;759             ;1,424.1;
09/09/2023;19:45:00;0             ;760             ;1,427.9;
09/09/2023;20:00:00;0             ;758             ;1,420.2;
09/09/2023;20:15:00;0             ;758             ;1,420.2;
09/09/2023;20:30:00;0             ;758             ;1,420.2;
09/09/2023;20:45:00;0             ;756             ;1,412.5;
09/09/2023;21:00:00;0             ;756             ;1,412.5;
09/09/2023;21:15:00;0             ;755             ;1,408.6;
09/09/2023;21:30:00;0             ;755             ;1,408.6;
09/09/2023;21:45:00;0             ;754             ;1,404.8;
09/09/2023;22:00:00;0             ;753             ;1,400.9;
09/09/2023;22:15:00;0             ;754             ;1,404.8;
09/09/2023;22:30:00;0             ;753             ;1,400.9;
09/09/2023;22:45:00;0             ;751             ;1,393.2;
09/09/2023;23:00:00;0             ;753             ;1,400.9;
09/09/2023;23:15:00;0             ;752             ;1,397.1;
09/09/2023;23:30:00;0             ;750             ;1,389.4;
09/09/2023;23:45:00;0             ;751             ;1,393.2;
10/09/2023;00:00:00;0             ;748             ;1,381.7;
10/09/2023;00:15:00;0             ;748             ;1,381.7;
10/09/2023;00:30:00;0             ;747             ;1,377.9;
10/09/2023;00:45:00;0             ;747             ;1,377.9;
10/09/2023;01:00:00;0             ;748             ;1,381.7;
10/09/2023;01:15:00;0             ;746             ;1,374.1;
10/09/2023;01:30:00;0             ;744             ;1,366.4;
10/09/2023;01:45:00;0             ;745             ;1,370.2;
10/09/2023;02:00:00;0             ;744             ;1,366.4;
10/09/2023;02:15:00;0             ;744             ;1,366.4;
10/09/2023;02:30:00;0             ;743             ;1,362.6;
10/09/2023;02:45:00;0             ;741             ;1,355;
10/09/2023;03:00:00;0             ;742             ;1,358.8;
10/09/2023;03:15:00;0             ;740             ;1,351.2;
10/09/2023;03:30:00;0             ;742             ;1,358.8;
10/09/2023;03:45:00;0             ;738             ;1,343.6;
10/09/2023;04:00:00;0             ;737             ;1,339.9;
10/09/2023;04:15:00;0             ;737             ;1,339.9;
10/09/2023;04:30:00;0             ;736             ;1,336.1;
10/09/2023;04:45:00;0             ;734             ;1,328.5;
10/09/2023;05:00:00;0             ;734             ;1,328.5;
10/09/2023;05:15:00;0             ;733             ;1,324.8;
10/09/2023;05:30:00;0             ;731             ;1,317.2;
10/09/2023;05:45:00;0             ;731             ;1,317.2;
10/09/2023;06:00:00;0             ;729             ;1,309.7;
10/09/2023;06:15:00;0             ;729             ;1,309.7;
10/09/2023;06:30:00;0             ;727             ;1,302.2;
10/09/2023;06:45:00;0             ;726             ;1,298.5;
10/09/2023;07:00:00;0             ;724             ;1,291;
10/09/2023;07:15:00;0             ;710             ;1,239.2;
10/09/2023;07:30:00;0             ;694             ;1,181;
10/09/2023;07:45:00;0             ;677             ;1,120.3;
10/09/2023;08:00:00;0             ;668             ;1,088.7;
10/09/2023;08:15:00;0             ;661             ;1,064.3;
10/09/2023;08:30:00;0             ;658             ;1,053.9;
10/09/2023;08:45:00;0             ;655             ;1,043.6;
10/09/2023;09:00:00;0             ;651             ;1,029.9;
10/09/2023;09:15:00;0             ;649             ;1,023;
10/09/2023;09:30:00;0             ;645             ;1,009.4;
10/09/2023;09:45:00;0             ;642             ;999.3;
10/09/2023;10:00:00;0             ;640             ;992.5;
10/09/2023;10:15:00;0             ;638             ;985.8;
10/09/2023;10:30:00;0             ;636             ;979;
10/09/2023;10:45:00;0             ;635             ;975.7;
10/09/2023;11:00:00;0             ;634             ;972.3;
10/09/2023;11:15:00;0             ;634             ;972.3;
10/09/2023;11:30:00;0             ;634             ;972.3;
10/09/2023;11:45:00;0             ;634             ;972.3;
10/09/2023;12:00:00;0             ;636             ;979;
10/09/2023;12:15:00;0             ;636             ;979;
10/09/2023;12:30:00;0             ;637             ;982.4;
10/09/2023;12:45:00;0             ;638             ;985.8;
10/09/2023;13:00:00;0             ;640             ;992.5;
10/09/2023;13:15:00;0             ;643             ;1,002.6;
10/09/2023;13:30:00;0             ;644             ;1,006;
10/09/2023;13:45:00;0             ;650             ;1,026.5;
10/09/2023;14:00:00;0             ;652             ;1,033.3;
10/09/2023;14:15:00;0             ;655             ;1,043.6;
10/09/2023;14:30:00;0             ;659             ;1,057.4;
10/09/2023;14:45:00;0             ;662             ;1,067.8;
10/09/2023;15:00:00;0             ;667             ;1,085.2;
10/09/2023;15:15:00;0             ;671             ;1,099.2;
10/09/2023;15:30:00;0             ;674             ;1,109.7;
10/09/2023;15:45:00;0             ;677             ;1,120.3;
10/09/2023;16:00:00;0             ;678             ;1,123.8;
10/09/2023;16:15:00;0             ;684             ;1,145.1;
10/09/2023;16:30:00;0             ;702             ;1,210;
10/09/2023;16:45:00;0             ;720             ;1,276.1;
10/09/2023;17:00:00;0             ;732             ;1,321;
10/09/2023;17:15:00;0             ;740             ;1,351.2;
10/09/2023;17:30:00;0             ;745             ;1,370.2;
10/09/2023;17:45:00;0             ;744             ;1,366.4;
10/09/2023;18:00:00;0             ;745             ;1,370.2;
10/09/2023;18:15:00;0             ;745             ;1,370.2;
10/09/2023;18:30:00;0             ;748             ;1,381.7;
10/09/2023;18:45:00;0             ;747             ;1,377.9;
10/09/2023;19:00:00;0             ;747             ;1,377.9;
10/09/2023;19:15:00;0             ;747             ;1,377.9;
10/09/2023;19:30:00;0             ;747             ;1,377.9;
10/09/2023;19:45:00;0             ;743             ;1,362.6;
10/09/2023;20:00:00;0             ;740             ;1,351.2;
10/09/2023;20:15:00;0             ;738             ;1,343.6;
10/09/2023;20:30:00;0             ;732             ;1,321;
10/09/2023;20:45:00;0             ;727             ;1,302.2;
10/09/2023;21:00:00;0             ;722             ;1,283.6;
10/09/2023;21:15:00;0             ;717             ;1,265;
10/09/2023;21:30:00;0             ;711             ;1,242.9;
10/09/2023;21:45:00;0             ;706             ;1,224.5;
10/09/2023;22:00:00;0             ;700             ;1,202.7;
10/09/2023;22:15:00;0             ;695             ;1,184.6;
10/09/2023;22:30:00;0             ;691             ;1,170.2;
10/09/2023;22:45:00;0             ;686             ;1,152.3;
10/09/2023;23:00:00;0             ;682             ;1,138;
10/09/2023;23:15:00;0             ;680             ;1,130.9;
10/09/2023;23:30:00;0             ;677             ;1,120.3;
10/09/2023;23:45:00;0             ;673             ;1,106.2;
11/09/2023;00:00:00;0             ;671             ;1,099.2;
11/09/2023;00:15:00;0             ;669             ;1,092.2;
11/09/2023;00:30:00;0             ;667             ;1,085.2;
11/09/2023;00:45:00;0             ;664             ;1,074.7;
11/09/2023;01:00:00;0             ;662             ;1,067.8;
11/09/2023;01:15:00;0             ;661             ;1,064.3;
11/09/2023;01:30:00;0             ;657             ;1,050.5;
11/09/2023;01:45:00;0             ;657             ;1,050.5;
11/09/2023;02:00:00;0             ;657             ;1,050.5;
11/09/2023;02:15:00;0             ;654             ;1,040.2;
11/09/2023;02:30:00;0             ;652             ;1,033.3;
11/09/2023;02:45:00;0             ;650             ;1,026.5;
11/09/2023;03:00:00;0             ;650             ;1,026.5;
11/09/2023;03:15:00;0             ;648             ;1,019.6;
11/09/2023;03:30:00;0             ;647             ;1,016.2;
11/09/2023;03:45:00;0             ;646             ;1,012.8;
11/09/2023;04:00:00;0             ;645             ;1,009.4;
11/09/2023;04:15:00;0             ;643             ;1,002.6;
11/09/2023;04:30:00;0             ;643             ;1,002.6;
11/09/2023;04:45:00;0             ;641             ;995.9;
11/09/2023;05:00:00;0             ;641             ;995.9;
11/09/2023;05:15:00;0             ;640             ;992.5;
11/09/2023;05:30:00;0             ;638             ;985.8;
11/09/2023;05:45:00;0             ;638             ;985.8;
11/09/2023;06:00:00;0             ;636             ;979;
11/09/2023;06:15:00;0             ;635             ;975.7;
11/09/2023;06:30:00;0             ;635             ;975.7;
11/09/2023;06:45:00;0             ;633             ;969;
11/09/2023;07:00:00;0             ;633             ;969;
11/09/2023;07:15:00;0             ;632             ;965.7;
11/09/2023;07:30:00;0             ;631             ;962.3;
11/09/2023;07:45:00;0             ;629             ;955.7;
11/09/2023;08:00:00;0             ;629             ;955.7;
11/09/2023;08:15:00;0             ;629             ;955.7;
11/09/2023;08:30:00;0             ;626             ;945.7;
11/09/2023;08:45:00;0             ;626             ;945.7;
11/09/2023;09:00:00;0             ;624             ;939.1;
11/09/2023;09:15:00;0             ;624             ;939.1;
11/09/2023;09:30:00;0             ;623             ;935.8;
11/09/2023;09:45:00;0             ;623             ;935.8;
11/09/2023;10:00:00;0             ;620             ;925.9;
11/09/2023;10:15:00;0             ;621             ;929.2;
11/09/2023;10:30:00;0             ;619             ;922.6;
11/09/2023;10:45:00;0             ;618             ;919.3;
11/09/2023;11:00:00;0             ;617             ;916.1;
11/09/2023;11:15:00;0             ;617             ;916.1;
11/09/2023;11:30:00;0             ;617             ;916.1;
11/09/2023;11:45:00;0             ;615             ;909.5;
11/09/2023;12:00:00;0             ;616             ;912.8;
11/09/2023;12:15:00;0             ;614             ;906.3;
11/09/2023;12:30:00;0             ;612             ;899.8;
11/09/2023;12:45:00;0             ;611             ;896.5;
11/09/2023;13:00:00;0             ;610             ;893.3;
11/09/2023;13:15:00;0             ;610             ;893.3;
11/09/2023;13:30:00;0             ;609             ;890;
11/09/2023;13:45:00;0             ;609             ;890;
11/09/2023;14:00:00;0             ;608             ;886.8;
11/09/2023;14:15:00;0             ;607             ;883.6;
11/09/2023;14:30:00;0             ;606             ;880.4;
11/09/2023;14:45:00;0             ;605             ;877.1;
11/09/2023;15:00:00;0.2             ;604             ;873.9;
11/09/2023;15:15:00;0             ;604             ;873.9;
11/09/2023;15:30:00;0             ;602             ;867.5;
11/09/2023;15:45:00;0             ;601             ;864.3;
11/09/2023;16:00:00;0             ;601             ;864.3;
11/09/2023;16:15:00;0             ;601             ;864.3;
11/09/2023;16:30:00;0             ;599             ;857.9;
11/09/2023;16:45:00;0             ;598             ;854.7;
11/09/2023;17:00:00;0             ;598             ;854.7;
11/09/2023;17:15:00;0             ;596             ;848.4;
11/09/2023;17:30:00;0             ;596             ;848.4;
11/09/2023;17:45:00;0             ;595             ;845.2;
11/09/2023;18:00:00;0             ;594             ;842;
11/09/2023;18:15:00;0             ;593             ;838.8;
11/09/2023;18:30:00;0             ;593             ;838.8;
11/09/2023;18:45:00;0             ;592             ;835.7;
11/09/2023;19:00:00;0             ;591             ;832.5;
11/09/2023;19:15:00;0             ;589             ;826.2;
11/09/2023;19:30:00;0             ;590             ;829.4;
11/09/2023;19:45:00;0             ;589             ;826.2;
11/09/2023;20:00:00;0             ;588             ;823.1;
11/09/2023;20:15:00;0             ;588             ;823.1;
11/09/2023;20:30:00;0             ;586             ;816.8;
11/09/2023;20:45:00;0             ;586             ;816.8;
11/09/2023;21:00:00;0             ;585             ;813.7;
11/09/2023;21:15:00;0             ;584             ;810.6;
11/09/2023;21:30:00;0             ;582             ;804.3;
11/09/2023;21:45:00;0             ;582             ;804.3;
11/09/2023;22:00:00;0             ;582             ;804.3;
11/09/2023;22:15:00;0             ;582             ;804.3;
11/09/2023;22:30:00;0             ;580             ;798.1;
11/09/2023;22:45:00;0             ;580             ;798.1;
11/09/2023;23:00:00;0             ;579             ;795;
11/09/2023;23:15:00;0             ;579             ;795;
11/09/2023;23:30:00;0             ;577             ;788.8;
11/09/2023;23:45:00;0             ;577             ;788.8;
12/09/2023;00:00:00;0             ;575             ;782.6;
12/09/2023;00:15:00;0             ;575             ;782.6;
12/09/2023;00:30:00;0             ;576             ;785.7;
12/09/2023;00:45:00;0             ;573             ;776.5;
12/09/2023;01:00:00;0             ;574             ;779.6;
12/09/2023;01:15:00;0             ;572             ;773.4;
12/09/2023;01:30:00;0             ;572             ;773.4;
12/09/2023;01:45:00;0             ;571             ;770.3;
